As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1
 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0
 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0
 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",3,[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],[10  2  3  3  6  3  3  6  6 11  3  3 10  6  3  1],True,True,0.78125,0.796875,"[np.int64(13), np.int64(1), np.int64(10), np.int64(6), np.int64(6), np.int64(9), np.int64(12), np.int64(9), np.int64(9), np.int64(13), np.int64(13), np.int64(11), np.int64(3), np.int64(15), np.int64(2), np.int64(15)]","[np.int64(8), np.int64(15), np.int64(3), np.int64(8), np.int64(5), np.int64(12), np.int64(14), np.int64(15), np.int64(6), np.int64(8), np.int64(14), np.int64(12), np.int64(9), np.int64(0), np.int64(0), np.int64(7)]",False,False,0.0,0.0,[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],[10  2  3  3  6  3  3  6  6 11  3  3 10  6  3  1],True,True,0.671875,0.828125,[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],[10  2  3  3  6  3  3  6  6  5  3  3 14  6  3  1],True,True,0.78125,0.8125,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0
 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1
 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0
 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0]",3,[ 8  3  9  3  7 11 10 10  3  3  3  1 10 11  8  8],[10  3  9  3 12 11  1 10  3  3  3  1 10 11  8  8],True,False,0.78125,0.796875,"[np.int64(15), np.int64(5), np.int64(5), np.int64(4), np.int64(10), np.int64(7), np.int64(13), np.int64(13), np.int64(13), np.int64(6), np.int64(0), np.int64(0), np.int64(1), np.int64(13), np.int64(5), np.int64(9)]","[np.int64(7), np.int64(12), np.int64(3), np.int64(11), np.int64(0), np.int64(15), np.int64(3), np.int64(3), np.int64(12), np.int64(10), np.int64(1), np.int64(8), np.int64(8), np.int64(10), np.int64(9), np.int64(6)]",False,False,0.0,0.0,[ 8  3  9  3  7 11 10 10  3  3  3  1 10 11  8  8],[10  3 10  3 12 11 10 10  3  3  3  1  1 11  8  8],True,False,0.671875,0.828125,[ 8  3  9  3  7 11 10 10  3  3  3  1  1 11  8  8],[10  3 10  3  7 11  1 10  3  3  3  1  1 11  8  8],False,True,0.78125,0.8125,0.8,0.6,0.56,20,12,14,0.72,0.4444444444444444,0.48,18,8,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,0.45,0.4,20,9,10,0.72,0.5,0.6,18,9,15,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1
 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0]",11,[11  0 10  0 10  0 10  0 10  6 11 11  7 10  4 10],[11  0 10  0 10 10 10  0 10 15 11 11  4 10  4 10],False,True,0.78125,0.796875,"[np.int64(7), np.int64(11), np.int64(11), np.int64(15), np.int64(9), np.int64(9), np.int64(1), np.int64(3), np.int64(8), np.int64(14), np.int64(9), np.int64(10), np.int64(13), np.int64(0), np.int64(15), np.int64(7)]","[np.int64(8), np.int64(2), np.int64(11), np.int64(9), np.int64(2), np.int64(6), np.int64(2), np.int64(5), np.int64(11), np.int64(13), np.int64(4), np.int64(0), np.int64(13), np.int64(1), np.int64(15), np.int64(14)]",False,False,0.0,0.0,[11  0 10  0 10 10 10  0 10 15 11 11  4 10  3 10],[11  0 10  0 10 10 10  0 10 15 11 11  7 10  3 10],True,True,0.671875,0.828125,[11  0 10  0 10  0 10  0  0  6 11 11  4 10  3 10],[11  0 10  0 10 10 10  0 10  6 11 11  4 10  4 10],True,True,0.78125,0.8125,0.76,0.47368421052631576,0.48,19,9,12,0.6,0.6666666666666666,0.48,15,10,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.72,0.4444444444444444,0.44,18,8,11,0.76,0.42105263157894735,0.48,19,8,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1
 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0
 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0
 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1]",4,[10  2  4  8  4 13 15  6  1  6  2  4 15 11 13  4],[10  2  4  8  4 13 15  6  1  6  2  4  2 11 13  4],True,True,0.78125,0.796875,"[np.int64(7), np.int64(4), np.int64(4), np.int64(1), np.int64(5), np.int64(12), np.int64(5), np.int64(9), np.int64(15), np.int64(3), np.int64(9), np.int64(8), np.int64(5), np.int64(3), np.int64(13), np.int64(13)]","[np.int64(0), np.int64(7), np.int64(3), np.int64(6), np.int64(3), np.int64(0), np.int64(8), np.int64(3), np.int64(13), np.int64(2), np.int64(2), np.int64(1), np.int64(8), np.int64(14), np.int64(12), np.int64(1)]",False,False,0.0,0.0,[10  2  4  8  4 13 11  6  6  6  2  4 15 11 13  4],[10  2  4  8  4 13 15  6  6  6  2  4 15 11 13  4],True,True,0.671875,0.828125,[10  2  4  8  4 13 11  6  1  6  2  4  2 11 13  4],[10  2  4  8  4 13 11  6  6  6  2  4  2 11 13  4],True,True,0.78125,0.8125,0.44,1.0,1.0,11,11,25,0.32,1.0,1.0,8,8,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.44,1.0,1.0,11,11,25,0.44,1.0,1.0,11,11,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0
 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0]",15,[ 9  8  9  8 10 10  7 15 15 15 15 10  5  7 10 15],[ 9  8  9  7 10 10  7 15 15 15 15 10  5  7 10 15],True,True,0.78125,0.796875,"[np.int64(14), np.int64(7), np.int64(0), np.int64(3), np.int64(11), np.int64(15), np.int64(9), np.int64(8), np.int64(5), np.int64(8), np.int64(12), np.int64(5), np.int64(8), np.int64(11), np.int64(12), np.int64(1)]","[np.int64(13), np.int64(7), np.int64(15), np.int64(2), np.int64(6), np.int64(11), np.int64(0), np.int64(14), np.int64(4), np.int64(9), np.int64(7), np.int64(8), np.int64(0), np.int64(14), np.int64(4), np.int64(6)]",False,False,0.0,0.0,[ 9  8  9  8 10 10  7 15 15 15 15 10  2  7 10 15],[ 9  8  9  8 10 10  7 15 15 15 15 10  5  7 10 15],True,True,0.671875,0.828125,[ 9  8  9  8 10 10  7 15 15 15 15 10  5  7 10 15],[ 9  8  9  8 10 10  7 15 15 15 15 10  2  7 10 15],True,True,0.78125,0.8125,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1
 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1
 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0
 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1
 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1]",3,[ 2  0  3  3  3 10  2  3  2 12  7 12  3  0 15  3],[ 7  0  3  3  3  8  2  3  2 15 15 12  3  8 15  3],True,True,0.78125,0.796875,"[np.int64(13), np.int64(5), np.int64(10), np.int64(5), np.int64(6), np.int64(9), np.int64(15), np.int64(11), np.int64(10), np.int64(0), np.int64(13), np.int64(6), np.int64(15), np.int64(7), np.int64(1), np.int64(9)]","[np.int64(7), np.int64(12), np.int64(9), np.int64(11), np.int64(6), np.int64(8), np.int64(4), np.int64(14), np.int64(15), np.int64(8), np.int64(14), np.int64(14), np.int64(2), np.int64(2), np.int64(10), np.int64(12)]",False,False,0.0,0.0,[ 2  0  3  3  3 10  2  3  2 12  7 12  3  0 15  3],[ 2  0  3  3  3  8  2  3  2 12 15 12  3  8 15  3],True,True,0.671875,0.828125,[ 2  0  3  3  3 10  2  3  2 12  7 12  3  0 15  3],[ 2  0  3  3  3 10  2  3  2 15  7 12  3  8 15  3],True,True,0.78125,0.8125,0.88,1.0,1.0,22,22,25,0.88,1.0,1.0,22,22,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,1.0,1.0,20,20,25,0.88,1.0,1.0,22,22,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 0 0 1 1
 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1
 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0
 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1
 1 1 0 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1
 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1
 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0]",2,[ 2 12  2  2  2  0  2  6 11  4 12 15  2  3  3  2],[ 2 12  2  2  2  6  2  6  9  3  3 15  2  3  4  2],False,False,0.78125,0.796875,"[np.int64(13), np.int64(1), np.int64(2), np.int64(14), np.int64(6), np.int64(9), np.int64(8), np.int64(8), np.int64(6), np.int64(13), np.int64(14), np.int64(9), np.int64(9), np.int64(7), np.int64(9), np.int64(7)]","[np.int64(14), np.int64(15), np.int64(9), np.int64(4), np.int64(15), np.int64(8), np.int64(11), np.int64(11), np.int64(1), np.int64(11), np.int64(0), np.int64(0), np.int64(13), np.int64(11), np.int64(6), np.int64(5)]",False,False,0.0,0.0,[ 2 15  2  2  2  6  2  6  9  3 12  6  2  3  0  2],[2 3 2 2 2 6 2 6 9 4 3 6 2 3 4 2],True,True,0.671875,0.828125,[ 2  3  2  2  2  0  2  6 11  3  3  6  2  3  0  2],[2 3 2 2 2 6 2 6 9 3 3 6 2 3 4 2],True,False,0.78125,0.8125,0.96,0.25,0.24,24,6,6,1.0,0.28,0.28,25,7,7,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.5,0.52,24,12,13,1.0,0.36,0.36,25,9,9,0.04,1.0,1.0,1,1,25,0.04,0.0,0.0,1,0,0
"[1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1
 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0
 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0
 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1]",4,[10  2  4  8  4 13 11  6  1  6  2  4  2 11 13  4],[10  2  4  8  4 13 15  6  1  6  2  4  2 11 13  4],True,True,0.78125,0.796875,"[np.int64(0), np.int64(8), np.int64(4), np.int64(9), np.int64(0), np.int64(5), np.int64(8), np.int64(8), np.int64(8), np.int64(8), np.int64(3), np.int64(8), np.int64(4), np.int64(0), np.int64(15), np.int64(13)]","[np.int64(13), np.int64(5), np.int64(6), np.int64(10), np.int64(5), np.int64(2), np.int64(15), np.int64(12), np.int64(9), np.int64(7), np.int64(1), np.int64(12), np.int64(4), np.int64(14), np.int64(11), np.int64(13)]",False,False,0.0,0.0,[10  2  4  8  4 13 11  6 12  6  2  4 15 11 13  4],[10  2  4  8  4 13 11  6  6  6  2  4  2 11 13  4],True,True,0.671875,0.828125,[10  2  4  8  4 13 11  6  1  6  2  4  2 11 13  4],[10  2  4  8  4 13 11  6  6  6  2  4  2 11 13  4],True,True,0.78125,0.8125,0.44,1.0,1.0,11,11,25,0.44,1.0,1.0,11,11,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.44,1.0,1.0,11,11,25,0.48,1.0,1.0,12,12,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1
 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1
 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1
 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1 0 0
 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0]",5,[11  5  5  5  2  5  7  5  2  9 13  5 11 11  0  3],[11  5  5  5  2  5  7  5  2  9 13  5  3 11 15  3],False,False,0.78125,0.796875,"[np.int64(5), np.int64(2), np.int64(0), np.int64(9), np.int64(11), np.int64(12), np.int64(4), np.int64(6), np.int64(4), np.int64(11), np.int64(3), np.int64(12), np.int64(15), np.int64(3), np.int64(9), np.int64(3)]","[np.int64(9), np.int64(3), np.int64(8), np.int64(9), np.int64(7), np.int64(11), np.int64(2), np.int64(4), np.int64(3), np.int64(7), np.int64(14), np.int64(13), np.int64(11), np.int64(15), np.int64(1), np.int64(12)]",False,False,0.0,0.0,[11  5  5  5  2  5 11  5 11  0 12  5  3  7  0  1],[11  5  5  5  2  5  7  5 11  9 12  5  3 11  6  3],False,False,0.671875,0.828125,[11  5  5  5  2  5  7  5  2  0 12  5  3  3  0  1],[11  5  5  5  2  5  7  5 11  0 12  5 11 11 15  1],False,False,0.78125,0.8125,0.96,0.375,0.36,24,9,9,1.0,0.48,0.48,25,12,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.0,0.0,24,0,0,0.96,0.4583333333333333,0.48,24,11,12,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0
 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0
 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0]",2,[11  9  2  2  0  3  3 12  3  2  6  2  2 11  7  3],[11  9  2  2  0  3  3 12  3  2  6  2  2 11  5 11],True,True,0.78125,0.796875,"[np.int64(0), np.int64(12), np.int64(13), np.int64(10), np.int64(14), np.int64(6), np.int64(11), np.int64(2), np.int64(11), np.int64(2), np.int64(11), np.int64(8), np.int64(11), np.int64(14), np.int64(15), np.int64(1)]","[np.int64(3), np.int64(4), np.int64(10), np.int64(0), np.int64(6), np.int64(4), np.int64(3), np.int64(6), np.int64(5), np.int64(11), np.int64(4), np.int64(5), np.int64(7), np.int64(14), np.int64(11), np.int64(5)]",False,False,0.0,0.0,[11  9  2  2  6  9  3 12  3  2  6  2  2 12  5 11],[11  9  2  2  6  3  3 12  3  2  6  2  2 11  5 11],True,True,0.671875,0.828125,[11  9  2  2  0  3  3 12  3  2  5  2  2 12  5  3],[11  9  2  2  0  9  3 12  3  2  5  2  2 11  5  3],True,True,0.78125,0.8125,0.88,1.0,1.0,22,22,25,0.8,1.0,1.0,20,20,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,1.0,1.0,22,22,25,0.8,1.0,1.0,20,20,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0
 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1
 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 1]",5,[10  9  8 15 10  5 10 11  5  2  5  8  6 10  6  5],[10  9  8 15 10  5 10 13  5  2  5  8  4 10  6  5],True,True,0.78125,0.796875,"[np.int64(1), np.int64(5), np.int64(9), np.int64(10), np.int64(10), np.int64(2), np.int64(0), np.int64(15), np.int64(13), np.int64(3), np.int64(10), np.int64(9), np.int64(14), np.int64(3), np.int64(6), np.int64(7)]","[np.int64(0), np.int64(0), np.int64(10), np.int64(5), np.int64(1), np.int64(5), np.int64(2), np.int64(3), np.int64(11), np.int64(8), np.int64(0), np.int64(15), np.int64(2), np.int64(3), np.int64(9), np.int64(5)]",False,False,0.0,0.0,[10  9 15 15 10  5 10 13  5  2  5  8  6 10 13  5],[10  9  8 15 10  5 10 13  5  2  5  8  4 10 13  5],True,True,0.671875,0.828125,[10  9  8 15 10  5 10 11  5  2  5  8  4 10  6  5],[10  9  8 15 10  5 10 11  5  2  5  8  6 10  6  5],True,True,0.78125,0.8125,0.48,1.0,1.0,12,12,25,0.4,1.0,1.0,10,10,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.56,1.0,1.0,14,14,25,0.48,1.0,1.0,12,12,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
